,wavelength_commercial,qe_commercial,wavelength_184,qe_184,wavelength_211,qe_211,wavelength_212,qe_212
40,456.05605605605604,0.6896062239850744,920.2342342342342,0.9137626764969169,937.5135135135135,0.9819936317488347,952.8728728728729,0.9351509981574482
41,457.45745745745745,0.6898235727957294,922.0900900900901,0.9134383055152698,939.3513513513514,0.9823441926895137,954.6946946946947,0.9356957038207508
42,458.85885885885887,0.6897179017310553,923.9459459459459,0.913109129599462,941.1891891891892,0.982690796237457,956.5165165165166,0.9362169693657728
43,460.2602602602603,0.6896122306663814,925.8018018018018,0.9127799536836542,943.027027027027,0.9830373997854005,958.3383383383384,0.9367382349107948
44,461.66166166166164,0.6895065596017074,927.6576576576576,0.9124507777678463,944.8648648648649,0.9833840033333439,960.1601601601601,0.9372595004558169
45,463.06306306306305,0.6894008885370334,929.5135135135135,0.9121216018520385,946.7027027027027,0.9837306068812872,961.981981981982,0.9377807660008388
46,464.46446446446447,0.6892952174723593,931.3693693693693,0.9117924259362307,948.5405405405405,0.9840772104292306,963.8038038038038,0.9383020315458608
47,465.8658658658659,0.6891895464076855,933.2252252252252,0.9114632500204228,950.3783783783783,0.9844238139771739,965.6256256256257,0.9388232970908829
48,467.26726726726724,0.6890838753430115,935.081081081081,0.911134074104615,952.2162162162163,0.9847704175251174,967.4474474474475,0.9393445626359048
49,468.66866866866866,0.6889782042783374,936.936936936937,0.9108048981888072,954.0540540540541,0.9851170210730608,969.2692692692692,0.9398658281809268
50,470.0700700700701,0.6888725332136636,938.7927927927929,0.9104757222729993,955.891891891892,0.9854636246210041,971.0910910910911,0.9403870937259488
51,471.4714714714715,0.6884642527598797,940.6486486486486,0.9102277961297435,957.7297297297297,0.9857841607835056,972.9129129129129,0.9409088388889946
52,472.8728728728729,0.6878037978151711,942.5045045045046,0.9100475781302808,959.5675675675676,0.9860829741248054,974.7347347347347,0.9414309837337268
53,474.27427427427426,0.6871433428704625,944.3603603603603,0.9098673601308183,961.4054054054054,0.9863817874661053,976.5565565565566,0.9419531285784591
54,475.6756756756757,0.6864828879257538,946.2162162162163,0.9096871421313556,963.2432432432433,0.9866806008074052,978.3783783783783,0.9424752734231915
55,477.0770770770771,0.6858224329810453,948.0720720720722,0.909506924131893,965.081081081081,0.9869794141487049,980.2002002002002,0.9429974182679237
56,478.47847847847845,0.6851619780363366,949.927927927928,0.9093267061324304,966.9189189189188,0.9872782274900048,982.022022022022,0.9435195631126561
57,479.87987987987987,0.684501523091628,951.7837837837839,0.9091464881329678,968.7567567567568,0.9875770408313046,983.8438438438438,0.9440417079573883
58,481.2812812812813,0.6838410681469195,953.6396396396397,0.9089662701335052,970.5945945945946,0.9878758541726045,985.6656656656658,0.9445638528021206
59,482.6826826826827,0.6831806132022108,955.4954954954956,0.9087860521340426,972.4324324324325,0.9881746675139044,987.4874874874874,0.9450859976468529
60,484.0840840840841,0.6825201582575022,957.3513513513514,0.90860583413458,974.2702702702702,0.9884734808552041,989.3093093093092,0.9456081424915852
61,485.48548548548547,0.6811011101619233,959.2072072072071,0.9085075334076004,976.1081081081081,0.9887397595424418,991.1311311311312,0.9460078082909317
62,486.8868868868869,0.6787717502853003,961.0630630630629,0.9085075334076004,977.9459459459459,0.9889669966448048,992.952952952953,0.9462604992358151
63,488.2882882882883,0.6764423904086772,962.9189189189188,0.9085075334076004,979.7837837837839,0.9891942337471678,994.7747747747749,0.9465131901806987
64,489.68968968968966,0.6741130305320542,964.7747747747748,0.9085075334076004,981.6216216216216,0.9894214708495307,996.5965965965966,0.9467658811255821
65,491.0910910910911,0.6717836706554311,966.6306306306305,0.9085075334076004,983.4594594594595,0.9896487079518937,998.4184184184184,0.9470185720704657
66,492.4924924924925,0.669454310778808,968.4864864864865,0.9085075334076004,985.2972972972973,0.9898759450542567,1000.2402402402402,0.9472712630153491
67,493.8938938938939,0.6671249509021849,970.3423423423422,0.9085075334076004,987.1351351351352,0.9901031821566196,1002.0620620620622,0.9475239539602327
68,495.2952952952953,0.6647955910255618,972.1981981981982,0.9085075334076004,988.972972972973,0.9903304192589827,1003.883883883884,0.9477766449051162
69,496.6966966966967,0.6624662311489388,974.0540540540541,0.9085075334076004,990.8108108108108,0.9905576563613456,1005.7057057057057,0.9480293358499996
70,498.0980980980981,0.6601368712723158,975.9099099099099,0.9085075334076004,992.6486486486486,0.9907848934637086,1007.5275275275275,0.9482820267948832
71,499.4994994994995,0.657735368752155,977.7657657657658,0.9085075075986071,994.4864864864866,0.9909830525712203,1009.3493493493493,0.9485886303747156
72,500.90090090090087,0.6552076166058036,979.6216216216216,0.9085074366238755,996.3243243243243,0.9911303251877424,1011.1711711711713,0.9489895810657093
73,502.3023023023023,0.6526798644594521,981.4774774774775,0.9085073656491438,998.1621621621622,0.9912775978042644,1012.9929929929931,0.9493905317567027
74,503.7037037037037,0.6501521123131004,983.3333333333333,0.9085072946744123,1000.0,0.9914248704207864,1014.8148148148148,0.9497914824476963
75,505.1051051051051,0.647624360166749,985.1891891891892,0.9085072236996806,1001.8378378378378,0.9915721430373085,1016.6366366366366,0.9501924331386897
76,506.5065065065065,0.6450966080203975,987.045045045045,0.908507152724949,1003.6756756756757,0.9917194156538304,1018.4584584584584,0.9505933838296833
77,507.9079079079079,0.642568855874046,988.9009009009009,0.9085070817502174,1005.5135135135135,0.9918666882703524,1020.2802802802804,0.9509943345206768
78,509.3093093093093,0.6400411037276945,990.7567567567568,0.9085070107754858,1007.3513513513515,0.9920139608868744,1022.1021021021022,0.9513952852116704
79,510.7107107107107,0.6375133515813429,992.6126126126126,0.9085069398007541,1009.1891891891893,0.9921612335033965,1023.9239239239239,0.9517962359026638
80,512.1121121121121,0.6349855994349914,994.4684684684685,0.9085068688260226,1011.027027027027,0.9923085061199185,1025.7457457457458,0.9521971865936574
81,513.5135135135135,0.6324336805596373,996.3243243243243,0.9084528796598136,1012.8648648648648,0.9924624303026415,1027.5675675675675,0.9526061155760577
82,514.9149149149149,0.6298173170736102,998.1801801801802,0.9082551086496651,1014.7027027027027,0.9926340919952339,1029.3893893893894,0.9530363200022093
83,516.3163163163163,0.6272009535875831,1000.0360360360361,0.9080573376395165,1016.5405405405405,0.9928057536878263,1031.2112112112113,0.953466524428361
84,517.7177177177177,0.6245845901015558,1001.891891891892,0.907859566629368,1018.3783783783784,0.9929774153804187,1033.033033033033,0.9538967288545126
85,519.1191191191191,0.6219682266155285,1003.7477477477477,0.9076617956192193,1020.2162162162163,0.9931490770730111,1034.854854854855,0.9543269332806642
86,520.5205205205206,0.6193518631295013,1005.6036036036036,0.9074640246090708,1022.0540540540542,0.9933207387656036,1036.6766766766766,0.9547571377068158
87,521.9219219219219,0.6167354996434742,1007.4594594594595,0.9072662535989222,1023.8918918918918,0.9934924004581959,1038.4984984984985,0.9551873421329675
88,523.3233233233233,0.6141191361574471,1009.3153153153154,0.9070684825887736,1025.7297297297296,0.9936640621507883,1040.3203203203204,0.9556175465591191
89,524.7247247247248,0.6115027726714196,1011.1711711711711,0.9068707115786251,1027.5675675675675,0.9938357238433807,1042.1421421421421,0.9560477509852708
90,526.1261261261261,0.6088864091853925,1013.027027027027,0.9066729405684765,1029.4054054054054,0.9940073855359731,1043.963963963964,0.9564779554114224
91,527.5275275275276,0.6064048033038597,1014.8828828828829,0.9064572137123676,1031.2432432432433,0.9941715257226776,1045.7857857857857,0.9569068725060821
92,528.9289289289289,0.604529606642552,1016.7387387387388,0.9061606855494376,1033.081081081081,0.9943018191328873,1047.6076076076074,0.9573299966090275
93,530.3303303303303,0.6026544099812442,1018.5945945945947,0.9058641573865076,1034.918918918919,0.9944321125430968,1049.4294294294295,0.957753120711973
94,531.7317317317318,0.6007792133199363,1020.4504504504504,0.9055676292235776,1036.7567567567569,0.9945624059533064,1051.2512512512512,0.9581762448149186
95,533.1331331331331,0.5989040166586286,1022.3063063063063,0.9052711010606476,1038.5945945945946,0.9946926993635159,1053.0730730730731,0.958599368917864
96,534.5345345345345,0.5970288199973208,1024.162162162162,0.9049745728977175,1040.4324324324325,0.9948229927737254,1054.8948948948948,0.9590224930208096
97,535.935935935936,0.595153623336013,1026.018018018018,0.9046780447347875,1042.2702702702702,0.994953286183935,1056.7167167167167,0.9594456171237551
98,537.3373373373373,0.5932784266747052,1027.8738738738737,0.9043815165718575,1044.1081081081081,0.9950835795941445,1058.5385385385387,0.9598687412267005
99,538.7387387387387,0.5914032300133975,1029.7297297297296,0.9040849884089275,1045.9459459459458,0.995213873004354,1060.3603603603603,0.960291865329646
100,540.1401401401401,0.5895280333520896,1031.5855855855855,0.9037884602459975,1047.7837837837837,0.9953441664145636,1062.1821821821823,0.9607149894325915
101,541.5415415415415,0.5876584062629461,1033.4414414414414,0.9034956592609809,1049.6216216216217,0.9954729931042025,1064.004004004004,0.9611351598932695
102,542.942942942943,0.5858444748954442,1035.2972972972973,0.9032401300550991,1051.4594594594596,0.9955871525881346,1065.8258258258256,0.9615257939312725
103,544.3443443443443,0.5840305435279426,1037.1531531531532,0.9029846008492173,1053.2972972972973,0.9957013120720667,1067.6476476476478,0.9619164279692756
104,545.7457457457458,0.5822166121604408,1039.0090090090089,0.9027290716433355,1055.1351351351352,0.9958154715559988,1069.4694694694695,0.9623070620072786
105,547.1471471471472,0.5804026807929392,1040.8648648648648,0.9024735424374537,1056.972972972973,0.9959296310399309,1071.2912912912914,0.9626976960452815
106,548.5485485485485,0.5785887494254375,1042.7207207207207,0.9022180132315719,1058.8108108108108,0.996043790523863,1073.113113113113,0.9630883300832845
107,549.94994994995,0.5767748180579357,1044.5765765765766,0.9019624840256901,1060.6486486486485,0.9961579500077951,1074.934934934935,0.9634789641212875
108,551.3513513513514,0.5749608866904341,1046.4324324324323,0.9017069548198083,1062.4864864864865,0.9962721094917272,1076.7567567567569,0.9638695981592905
109,552.7527527527527,0.5731469553229325,1048.2882882882882,0.9014514256139265,1064.3243243243244,0.9963862689756593,1078.5785785785786,0.9642602321972935
110,554.1541541541542,0.5713330239554307,1050.144144144144,0.9011958964080448,1066.1621621621623,0.9965004284595914,1080.4004004004005,0.9646508662352965
111,555.5555555555555,0.569519092587929,1052.0,0.900940367202163,1068.0,0.9966145879435235,1082.2222222222222,0.9650415002732995
112,556.9569569569569,0.5676822699117338,1053.855855855856,0.9006684431451106,1069.837837837838,0.9966498591563241,1084.044044044044,0.9653394630865002
113,558.3583583583584,0.5658454472355384,1055.7117117117116,0.9003965190880583,1071.6756756756758,0.9966851303691245,1085.865865865866,0.9656374258997009
114,559.7597597597597,0.5640086245593432,1057.5675675675675,0.900124595031006,1073.5135135135135,0.9967204015819251,1087.6876876876877,0.9659353887129016
115,561.1611611611611,0.562171801883148,1059.4234234234234,0.8998526709739536,1075.3513513513512,0.9967556727947255,1089.5095095095096,0.9662333515261022
116,562.5625625625626,0.5603349792069525,1061.2792792792793,0.8995807469169013,1077.1891891891892,0.9967909440075261,1091.3313313313313,0.966531314339303
117,563.9639639639639,0.5584981565307573,1063.135135135135,0.899308822859849,1079.027027027027,0.9968262152203267,1093.1531531531532,0.9668292771525037
118,565.3653653653654,0.556661333854562,1064.990990990991,0.8990368988027967,1080.8648648648648,0.9968614864331271,1094.974974974975,0.9671272399657044
119,566.7667667667668,0.5548245111783667,1066.8468468468468,0.8987649747457443,1082.7027027027027,0.9968967576459277,1096.7967967967968,0.9674252027789051
120,568.1681681681682,0.5529876885021713,1068.7027027027027,0.898493050688692,1084.5405405405406,0.9969320288587281,1098.6186186186187,0.9677231655921057
121,569.5695695695696,0.5511508658259762,1070.5585585585586,0.8982211266316397,1086.3783783783786,0.9969673000715287,1100.4404404404404,0.9680211284053064
122,570.9709709709709,0.5503008018087934,1072.4144144144143,0.8979714226057396,1088.216216216216,0.9969705065454196,1102.2622622622623,0.9683113129647791
123,572.3723723723724,0.5495494136575119,1074.2702702702702,0.8977239405829548,1090.054054054054,0.9969705065454196,1104.0840840840842,0.968600719698879
124,573.7737737737738,0.5487980255062304,1076.126126126126,0.8974764585601699,1091.8918918918919,0.9969705065454196,1105.905905905906,0.9688901264329789
125,575.1751751751751,0.548046637354949,1077.981981981982,0.8972289765373851,1093.7297297297298,0.9969705065454196,1107.7277277277278,0.9691795331670787
126,576.5765765765766,0.5472952492036675,1079.8378378378377,0.8969814945146003,1095.5675675675675,0.9969705065454196,1109.5495495495495,0.9694689399011786
127,577.977977977978,0.5465438610523861,1081.6936936936936,0.8967340124918154,1097.4054054054054,0.9969705065454196,1111.3713713713714,0.9697583466352785
128,579.3793793793793,0.5457924729011046,1083.5495495495495,0.8964865304690306,1099.2432432432433,0.9969705065454196,1113.1931931931933,0.9700477533693784
129,580.7807807807808,0.545041084749823,1085.4054054054054,0.8962390484462457,1101.0810810810813,0.9969705065454196,1115.015015015015,0.9703371601034783
130,582.1821821821821,0.5442896965985417,1087.2612612612613,0.8959915664234609,1102.918918918919,0.9969705065454196,1116.836836836837,0.9706265668375781
131,583.5835835835836,0.5435383084472601,1089.1171171171172,0.8957440844006761,1104.7567567567569,0.9969705065454196,1118.6586586586586,0.970915973571678
132,584.984984984985,0.5425537681587321,1090.972972972973,0.8955238252351343,1106.5945945945946,0.9969438008386254,1120.4804804804805,0.9714044583614934
133,586.3863863863864,0.5415174162841492,1092.8288288288288,0.8953096155934244,1108.4324324324323,0.9969111605303214,1122.3023023023025,0.9719371827192457
134,587.7877877877878,0.5404810644095663,1094.6846846846847,0.8950954059517143,1110.2702702702702,0.9968785202220174,1124.1241241241241,0.9724699070769979
135,589.1891891891892,0.5394447125349835,1096.5405405405406,0.8948811963100043,1112.1081081081081,0.9968458799137133,1125.945945945946,0.9730026314347501
136,590.5905905905906,0.5384083606604007,1098.3963963963963,0.8946669866682944,1113.945945945946,0.9968132396054094,1127.7677677677677,0.9735353557925023
137,591.991991991992,0.5373720087858177,1100.2522522522522,0.8944527770265843,1115.7837837837837,0.9967805992971053,1129.5895895895897,0.9740680801502546
138,593.3933933933934,0.536335656911235,1102.1081081081081,0.8942385673848744,1117.6216216216217,0.9967479589888012,1131.4114114114116,0.9746008045080068
139,594.7947947947948,0.535299305036652,1103.963963963964,0.8940243577431644,1119.4594594594594,0.9967153186804972,1133.2332332332332,0.975133528865759
140,596.1961961961962,0.5342629531620692,1105.81981981982,0.8938101481014544,1121.2972972972973,0.9966826783721932,1135.0550550550552,0.9756662532235112
141,597.5975975975975,0.5332266012874863,1107.6756756756756,0.8935959384597444,1123.135135135135,0.9966500380638892,1136.8768768768768,0.9761989775812635
142,598.998998998999,0.5326274951689158,1109.5315315315315,0.8934050725529502,1124.972972972973,0.9964428897213552,1138.6986986986988,0.9765643506726771
143,600.4004004004004,0.53219235620885,1111.3873873873874,0.8932229605467494,1126.8108108108108,0.9961703008659851,1140.5205205205204,0.9768669670392137
144,601.8018018018017,0.5317572172487841,1113.2432432432433,0.8930408485405487,1128.6486486486488,0.9958977120106149,1142.3423423423424,0.9771695834057504
145,603.2032032032032,0.5313220782887182,1115.099099099099,0.892858736534348,1130.4864864864865,0.9956251231552448,1144.1641641641643,0.977472199772287
146,604.6046046046046,0.5308869393286524,1116.954954954955,0.8926766245281472,1132.3243243243244,0.9953525342998747,1145.985985985986,0.9777748161388238
147,606.006006006006,0.5304518003685865,1118.8108108108108,0.8924945125219464,1134.1621621621623,0.9950799454445045,1147.8078078078079,0.9780774325053604
148,607.4074074074074,0.5300166614085207,1120.6666666666667,0.8923124005157457,1136.0000000000002,0.9948073565891343,1149.6296296296298,0.9783800488718971
149,608.8088088088089,0.5295815224484548,1122.5225225225226,0.8921302885095449,1137.837837837838,0.9945347677337643,1151.4514514514515,0.9786826652384337
150,610.2102102102102,0.5291463834883889,1124.3783783783786,0.8919481765033441,1139.6756756756756,0.9942621788783942,1153.2732732732734,0.9789852816049704
151,611.6116116116116,0.5287112445283231,1126.2342342342342,0.8917660644971434,1141.5135135135135,0.993989590023024,1155.095095095095,0.9792878979715071
152,613.013013013013,0.5285304999214089,1128.0900900900901,0.8915742820244401,1143.3513513513512,0.993580094554784,1156.916916916917,0.97950384302131
153,614.4144144144144,0.5284951235162957,1129.945945945946,0.8913769735708783,1145.1891891891892,0.9930923667363328,1158.7387387387387,0.9796702616044078
154,615.8158158158158,0.5284597471111825,1131.8018018018017,0.8911796651173166,1147.027027027027,0.9926046389178816,1160.5605605605606,0.9798366801875058
155,617.2172172172172,0.5284243707060692,1133.6576576576576,0.8909823566637548,1148.864864864865,0.9921169110994303,1162.3823823823825,0.9800030987706037
156,618.6186186186186,0.528388994300956,1135.5135135135135,0.890785048210193,1150.7027027027027,0.9916291832809792,1164.2042042042042,0.9801695173537015
157,620.02002002002,0.5283536178958427,1137.3693693693695,0.8905877397566313,1152.5405405405404,0.991141455462528,1166.026026026026,0.9803359359367995
158,621.4214214214214,0.5283182414907295,1139.2252252252254,0.8903904313030695,1154.3783783783783,0.9906537276440767,1167.847847847848,0.9805023545198973
159,622.8228228228228,0.5282828650856162,1141.0810810810813,0.8901931228495077,1156.2162162162163,0.9901659998256255,1169.6696696696697,0.9806687731029952
160,624.2242242242241,0.528247488680503,1142.936936936937,0.889995814395946,1158.054054054054,0.9896782720071742,1171.4914914914916,0.9808351916860931
161,625.6256256256256,0.5282121122753897,1144.7927927927929,0.8897985059423842,1159.8918918918919,0.989190544188723,1173.3133133133133,0.981001610269191
162,627.0270270270271,0.528210290281582,1146.6486486486488,0.8896096245520133,1161.7297297297298,0.9886162961326106,1175.1351351351352,0.981166708213584
163,628.4284284284284,0.5282364302971957,1148.5045045045047,0.8894277657143014,1163.5675675675677,0.987969947878447,1176.956956956957,0.9813307056257228
164,629.8298298298298,0.5282625703128094,1150.3603603603603,0.8892459068765894,1165.4054054054054,0.9873235996242836,1178.7787787787788,0.9814947030378617
165,631.2312312312313,0.5282887103284231,1152.2162162162163,0.8890640480388776,1167.2432432432433,0.9866772513701202,1180.6006006006007,0.9816587004500005
166,632.6326326326326,0.5283148503440368,1154.0720720720722,0.8888821892011657,1169.0810810810813,0.9860309031159568,1182.4224224224224,0.9818226978621394
167,634.034034034034,0.5283409903596504,1155.927927927928,0.8887003303634537,1170.9189189189192,0.9853845548617933,1184.2442442442443,0.9819866952742782
168,635.4354354354355,0.5283671303752642,1157.783783783784,0.8885184715257418,1172.7567567567567,0.9847382066076299,1186.0660660660662,0.9821506926864171
169,636.8368368368368,0.5283932703908779,1159.6396396396397,0.88833661268803,1174.5945945945946,0.9840918583534665,1187.887887887888,0.9823146900985559
170,638.2382382382382,0.5284194104064917,1161.4954954954956,0.8881547538503181,1176.4324324324325,0.983445510099303,1189.7097097097098,0.9824786875106948
171,639.6396396396397,0.5284455504221053,1163.3513513513515,0.8879728950126061,1178.2702702702702,0.9827991618451395,1191.5315315315315,0.9826426849228336
172,641.041041041041,0.5285872114393644,1165.2072072072074,0.887812574892962,1180.1081081081081,0.9820898310554455,1193.3533533533534,0.9828056819936402
173,642.4424424424424,0.528867497658598,1167.063063063063,0.8876781012349989,1181.945945945946,0.9813049212231147,1195.1751751751751,0.9829674786548479
174,643.8438438438438,0.5291477838778316,1168.918918918919,0.8875436275770358,1183.7837837837837,0.9805200113907842,1196.996996996997,0.9831292753160555
175,645.2452452452452,0.5294280700970652,1170.7747747747749,0.8874091539190727,1185.6216216216214,0.9797351015584533,1198.818818818819,0.9832910719772633
176,646.6466466466467,0.5297083563162988,1172.6306306306308,0.8872746802611097,1187.4594594594594,0.9789501917261226,1200.6406406406406,0.983452868638471
177,648.048048048048,0.5299886425355322,1174.4864864864867,0.8871402066031465,1189.2972972972973,0.9781652818937919,1202.4624624624626,0.9836146652996787
178,649.4494494494495,0.530268928754766,1176.3423423423424,0.8870057329451835,1191.1351351351352,0.9773803720614612,1204.2842842842845,0.9837764619608864
179,650.8508508508509,0.5305492149739995,1178.198198198198,0.8868712592872204,1192.972972972973,0.9765954622291304,1206.1061061061062,0.9839382586220942
180,652.2522522522522,0.530829501193233,1180.054054054054,0.8867367856292574,1194.8108108108108,0.9758105523967997,1207.927927927928,0.9841000552833019
181,653.6536536536537,0.5311097874124667,1181.9099099099099,0.8866023119712944,1196.6486486486488,0.975025642564469,1209.7497497497498,0.9842618519445095
182,655.055055055055,0.5314232055587557,1183.7657657657655,0.8864807168661331,1198.4864864864867,0.9743400264638098,1211.5715715715717,0.9844217669087442
183,656.4564564564564,0.5317946045773915,1185.6216216216214,0.8863816592283751,1200.3243243243244,0.9738281743935757,1213.3933933933934,0.9845783889032756
184,657.8578578578579,0.5321660035960274,1187.4774774774774,0.886282601590617,1202.1621621621623,0.9733163223233415,1215.215215215215,0.9847350108978071
185,659.2592592592592,0.5325374026146632,1189.3333333333333,0.886183543952859,1204.0,0.9728044702531076,1217.0370370370372,0.9848916328923386
186,660.6606606606606,0.5329088016332991,1191.1891891891892,0.886084486315101,1205.837837837838,0.9722926181828735,1218.8588588588589,0.9850482548868701
187,662.0620620620621,0.5332802006519349,1193.045045045045,0.885985428677343,1207.6756756756756,0.9717807661126394,1220.6806806806808,0.9852048768814016
188,663.4634634634634,0.5336515996705709,1194.9009009009008,0.8858863710395849,1209.5135135135135,0.9712689140424053,1222.5025025025027,0.9853614988759332
189,664.8648648648648,0.5340229986892067,1196.7567567567567,0.8857873134018269,1211.3513513513515,0.9707570619721712,1224.3243243243244,0.9855181208704646
190,666.2662662662663,0.5343943977078426,1198.6126126126126,0.8856882557640688,1213.1891891891892,0.9702452099019371,1226.1461461461463,0.9856747428649961
191,667.6676676676677,0.5347657967264784,1200.4684684684685,0.8855891981263109,1215.027027027027,0.969733357831703,1227.967967967968,0.9858313648595276
192,669.0690690690691,0.5351691808326376,1202.3243243243242,0.8854910206579575,1216.8648648648648,0.9692275589219925,1229.78978978979,0.9859783436286695
193,670.4704704704704,0.5356578585055258,1204.18018018018,0.8853951903080166,1218.7027027027027,0.9687379017736781,1231.6116116116116,0.9860996071301058
194,671.8718718718719,0.536146536178414,1206.036036036036,0.8852993599580758,1220.5405405405404,0.9682482446253637,1233.4334334334333,0.9862208706315422
195,673.2732732732733,0.5366352138513022,1207.8918918918919,0.885203529608135,1222.3783783783783,0.9677585874770493,1235.2552552552554,0.9863421341329784
